date,prob_calmer_growth,prob_transition,prob_stress,assigned_regime
2020-06-30,1.5424831487579492e-26,0.0002271532256588,0.99977284677429,Stress
2020-07-31,1.7442375763395336e-18,0.0063526774550317,0.993647322545009,Stress
2020-08-31,8.7563548557254e-12,0.5004670970811437,0.4995329029100807,Transition
2020-09-30,1.3906101358124812e-11,0.0055076566236627,0.9944923433624512,Stress
2020-10-31,3.590107516051033e-16,8.726668267713123e-05,0.9999127333172916,Stress
2020-11-30,8.606846081638672e-28,0.0329019298541099,0.9670980701459204,Stress
2020-12-31,3.007484743117441e-11,0.9956642938538232,0.0043357061161477,Transition
2021-01-31,1.0619670291552346e-12,0.9997838384056212,0.0002161615933016,Transition
2021-02-28,1.1571214862152662e-16,0.999998911645572,1.0883544513251485e-06,Transition
2021-03-31,7.036112239798712e-14,0.9999999999998864,1.7261640952445664e-16,Transition
2021-04-30,4.0448731343239286e-10,0.9999999995955022,6.911077564206425e-15,Transition
2021-05-31,1.9472578212517558e-10,0.9999999998020712,3.2502872089900625e-12,Transition
2021-06-30,2.207084896803298e-08,0.9999999779269048,2.2651534232185557e-12,Transition
2021-07-31,1.089533582709838e-05,0.9999890894895934,1.5174584158636633e-08,Transition
2021-08-31,1.4760255662766928e-05,0.9999852397443408,1.0263528721694234e-15,Transition
2021-09-30,6.219235087037803e-09,0.9999997451582529,2.486225491204605e-07,Transition
2021-10-31,4.5694684303743734e-10,0.9999999993104892,2.325928712263725e-10,Transition
2021-11-30,5.910037578622106e-06,0.9999940899624128,3.5185649067601104e-21,Transition
2021-12-31,4.9351456335859735e-12,0.9991591599928644,0.000840840002247,Transition
2022-01-31,5.864559641034732e-13,0.9967871093358012,0.0032128906635638,Transition
2022-02-28,3.7961018948317874e-13,0.9971047662413371,0.0028952337582499,Transition
2022-03-31,1.224129376793403e-13,0.9987080187739472,0.0012919812259578,Transition
2022-04-30,5.395997229211188e-09,2.0792747662531103e-05,0.9999792018563152,Stress
2022-05-31,2.3963159468149343e-22,0.0002241312967636,0.9997758687032016,Stress
2022-06-30,4.2081292140307586e-14,3.7067637573291855e-08,0.9999999629322937,Stress
2022-07-31,4.2853903259032354e-14,1.832396968665175e-08,0.9999999816759556,Stress
2022-08-31,5.68985125972849e-07,0.0081373089421448,0.9918621220727856,Stress
2022-09-30,2.6645160696947235e-15,1.8104029465198188e-10,0.9999999998190106,Stress
2022-10-31,3.2929074627208336e-29,6.301898033175877e-13,0.999999999999318,Stress
2022-11-30,1.4961406018375011e-10,0.999990570908724,9.42894166898545e-06,Transition
2022-12-31,1.6301133763779994e-11,0.9999999597804398,4.020327131819933e-08,Transition
2023-01-31,9.40910268537574e-08,0.9999996709939836,2.349149772475374e-07,Transition
2023-02-28,0.0018593470108835,0.998140632891837,2.009731102949123e-08,Transition
2023-03-31,9.83258098185576e-06,0.9999900941540504,7.326492241573995e-08,Transition
2023-04-30,0.9982547440393418,0.0017452559484612,1.2146553565230637e-11,Calmer Growth
2023-05-31,0.9998350298867092,0.0001649679302557,2.183014166569782e-09,Calmer Growth
2023-06-30,1.0,2.9301840277096895e-25,1.2396949601700304e-39,Calmer Growth
2023-07-31,1.0,1.018178785098314e-22,1.0344355269756211e-39,Calmer Growth
2023-08-31,1.0,7.025469324292388e-20,1.1337115448448356e-32,Calmer Growth
2023-09-30,1.0,7.105200662887525e-26,1.5867584235893095e-39,Calmer Growth
2023-10-31,0.99999359983396,6.365670427213566e-06,3.4495628084315804e-08,Calmer Growth
2023-11-30,0.999999984471515,1.5501310619401585e-08,2.7183589201851887e-11,Calmer Growth
