date,prob_calmer_growth,prob_transition,prob_stress,assigned_regime
2019-12-31,0.9999462862402572,0.0,5.371375974270699e-05,Calmer Growth
2020-01-31,0.999851246819872,0.0,0.00014875318012753838,Calmer Growth
2020-02-29,0.0021047416660368128,0.0,0.997895258333963,Stress
2020-03-31,1.0669195637351273e-51,0.0,1.0,Stress
2020-04-30,3.6899037785289636e-17,0.0,1.0,Stress
2020-05-31,3.138466520420997e-36,1.0,2.733954545223364e-34,Transition
2020-06-30,0.0002277867910029708,0.0,0.9997722132089969,Stress
2020-07-31,0.0072945877706079056,0.0,0.9927054122293922,Stress
2020-08-31,0.7784673934681084,0.0,0.22153260653189155,Calmer Growth
2020-09-30,0.01977603103449477,0.0,0.9802239689655049,Stress
2020-10-31,0.002369543624600823,0.0,0.997630456375399,Stress
2020-11-30,0.000249013363203251,0.0,0.9997509866367964,Stress
2020-12-31,0.8546226476218065,0.0,0.14537735237819308,Calmer Growth
2021-01-31,0.4026415405615489,0.0,0.5973584594384507,Stress
2021-02-28,0.6201689039879912,0.0,0.37983109601200843,Calmer Growth
2021-03-31,0.999946559432133,0.0,5.3440567867685746e-05,Calmer Growth
2021-04-30,0.9998442508502344,0.0,0.00015574914976567689,Calmer Growth
2021-05-31,0.9960171983247159,0.0,0.003982801675284077,Calmer Growth
2021-06-30,0.9833884753610271,0.0,0.016611524638972572,Calmer Growth
2021-07-31,0.9941485101736679,0.0,0.005851489826332317,Calmer Growth
2021-08-31,0.999967707166408,0.0,3.2292833591792966e-05,Calmer Growth
2021-09-30,0.31185486332754964,0.0,0.6881451366724508,Stress
2021-10-31,0.9980308686129573,0.0,0.0019691313870430914,Calmer Growth
2021-11-30,0.9999851935325644,0.0,1.4806467435007391e-05,Calmer Growth
2021-12-31,0.8501397624518005,0.0,0.14986023754819983,Calmer Growth
2022-01-31,0.014171666326006282,0.0,0.9858283336739935,Stress
2022-02-28,0.08600606333400834,0.0,0.913993936665992,Stress
2022-03-31,0.9249977961473465,0.0,0.07500220385265315,Calmer Growth
2022-04-30,0.0003040846237246818,0.0,0.9996959153762757,Stress
2022-05-31,0.00015223616961863488,0.0,0.9998477638303818,Stress
2022-06-30,2.945541942744519e-05,0.0,0.9999705445805731,Stress
2022-07-31,9.696096653220588e-06,0.0,0.999990303903347,Stress
2022-08-31,0.006534769241592444,0.0,0.9934652307584072,Stress
2022-09-30,3.6167725309437793e-07,0.0,0.9999996383227462,Stress
2022-10-31,3.778458394627802e-10,0.0,0.9999999996221547,Stress
2022-11-30,0.0008259487983818415,0.0,0.9991740512016176,Stress
2022-12-31,1.1159014627721214e-05,0.0,0.9999888409853731,Stress
2023-01-31,0.02585868223349999,0.0,0.9741413177664994,Stress
2023-02-28,0.9918461204427835,0.0,0.008153879557216599,Calmer Growth
2023-03-31,0.05895916811714157,0.0,0.9410408318828577,Stress
2023-04-30,0.9997678723954512,0.0,0.0002321276045490429,Calmer Growth
2023-05-31,0.9999242525369068,0.0,7.574746309328225e-05,Calmer Growth
2023-06-30,1.0,0.0,3.470724707947408e-18,Calmer Growth
2023-07-31,0.9999999999999982,0.0,1.4956560217875159e-15,Calmer Growth
2023-08-31,1.0,0.0,4.3064697434054645e-17,Calmer Growth
2023-09-30,1.0,0.0,2.2306426911844137e-19,Calmer Growth
2023-10-31,0.9998973257705359,0.0,0.00010267422946425508,Calmer Growth
2023-11-30,0.9997823345318668,0.0,0.00021766546813272746,Calmer Growth
2023-12-31,0.9999999999670948,0.0,3.2904744552991354e-11,Calmer Growth
2024-01-31,0.9999999992480406,0.0,7.519590967978451e-10,Calmer Growth
2024-02-29,0.9999999999999982,0.0,1.3437976167202501e-15,Calmer Growth
2024-03-31,0.9999999999999991,0.0,4.744911019234854e-16,Calmer Growth
2024-04-30,0.9999999999951452,0.0,4.854701768587488e-12,Calmer Growth
2024-05-31,0.9999999999996207,0.0,3.792027325733673e-13,Calmer Growth
2024-06-30,0.9999999999999911,0.0,9.419151709167774e-15,Calmer Growth
2024-07-31,0.99999998925676,0.0,1.0743239918576704e-08,Calmer Growth
2024-08-31,0.9999999745542002,0.0,2.5445800018162693e-08,Calmer Growth
2024-09-30,0.9999999993971693,0.0,6.028306368468908e-10,Calmer Growth
2024-10-31,0.9999999999999947,0.0,5.71723760994851e-15,Calmer Growth
2024-11-30,0.9999999998216502,0.0,1.7835006854795044e-10,Calmer Growth
2024-12-31,0.9999980807083249,0.0,1.919291675118556e-06,Calmer Growth
2025-01-31,0.9998703708363621,0.0,0.00012962916363785037,Calmer Growth
2025-02-28,0.9836008574651887,0.0,0.016399142534811544,Calmer Growth
2025-03-31,0.0012590559066174374,0.0,0.9987409440933825,Stress
2025-04-30,9.51160333031669e-06,0.0,0.9999904883966699,Stress
2025-05-31,0.9253263311304465,0.0,0.07467366886955353,Calmer Growth
2025-06-30,0.904915828895412,0.0,0.09508417110458824,Calmer Growth
2025-07-31,0.9772826833413466,0.0,0.02271731665865341,Calmer Growth
2025-08-31,0.9997751832233748,0.0,0.00022481677662500278,Calmer Growth
2025-09-30,0.9975640279451978,0.0,0.002435972054801856,Calmer Growth
2025-10-31,0.9953417176059327,0.0,0.004658282394067634,Calmer Growth
2025-11-30,0.9821812527160807,0.0,0.017818747283918947,Calmer Growth
2025-12-31,0.9988242602166015,0.0,0.001175739783398861,Calmer Growth
2026-01-31,0.944768786914954,0.0,0.05523121308504586,Calmer Growth
2026-02-28,0.849276832351581,0.0,0.15072316764841928,Calmer Growth
2026-03-31,2.588246976508954e-27,1.0,2.4186498072664785e-30,Transition
2026-04-30,0.9991233394700203,0.0,0.0008766605299793423,Calmer Growth
