,prob_calmer_growth,prob_transition,prob_stress
prob_calmer_growth,61.0432801256699,0.849276832351581,11.68348942189811
prob_transition,0.9993511262610233,0.0,1.000648873738976
prob_stress,11.532538467601023,1.1507231676484193,18.740691984830963
