date,prob_calmer_growth,prob_transition,prob_stress,assigned_regime
2017-05-31,0.9557089330162681,0.044291066847687965,1.3604372383971864e-10,Calmer Growth
2017-06-30,0.9565114015833357,0.04348853879603139,5.962063290308583e-08,Calmer Growth
2017-07-31,0.9562147212163972,0.04378525387204363,2.491155907092072e-08,Calmer Growth
2017-08-31,0.9553554724035361,0.04464448369642098,4.3900042918560263e-08,Calmer Growth
2017-09-30,0.9560268023322775,0.0438648786032296,0.00010831906449287906,Calmer Growth
2017-10-31,0.9587727556248709,0.04113156468359045,9.567969153864233e-05,Calmer Growth
2017-11-30,0.9576757193967453,0.04189037724144301,0.0004339033618117662,Calmer Growth
2017-12-31,0.9555556608132979,0.0424981042090945,0.0019462349776074893,Calmer Growth
2018-01-31,0.9623201604013504,0.036580053137987574,0.0010997864606621796,Calmer Growth
2018-02-28,0.6645871009401557,0.08561338801686028,0.2497995110429841,Calmer Growth
2018-03-31,0.36347959763590126,0.10714285714273884,0.5293775452213598,Stress
2018-04-30,0.8724064536146633,0.06048192882359745,0.06711161756173929,Calmer Growth
2018-05-31,0.9509900884527966,0.04762722160560686,0.0013826899415964199,Calmer Growth
2018-06-30,0.8946097268926712,0.05499264442223554,0.05039762868509327,Calmer Growth
2018-07-31,0.9537171872963977,0.046033188047863736,0.0002496246557385018,Calmer Growth
2018-08-31,0.9540659831191366,0.045419278569899045,0.0005147383109643969,Calmer Growth
2018-09-30,0.9467263316387522,0.04698444159426261,0.006289226766985165,Calmer Growth
2018-10-31,0.2555713163494754,0.07796416083213269,0.6664645228183919,Stress
2018-11-30,0.9550895700951613,0.04433075484214568,0.0005796750626931887,Calmer Growth
2018-12-31,7.169149163429666e-07,0.015057904818040903,0.9849413782670428,Stress
2019-01-31,0.01170782350330031,0.028301639006500103,0.9599905374901995,Stress
2019-02-28,0.8681685275988299,0.05320239148713717,0.0786290809140331,Calmer Growth
2019-03-31,0.9099878380560323,0.05129780961413462,0.03871435232983294,Calmer Growth
2019-04-30,0.9428885405020826,0.04654563153274267,0.010565827965174667,Calmer Growth
2019-05-31,0.2842648836821316,0.07807890503262031,0.6376562112852482,Stress
2019-06-30,0.5295909572214298,0.10382300204200119,0.36658604073656914,Calmer Growth
2019-07-31,0.9503935381125284,0.04308485888878676,0.006521602998684776,Calmer Growth
2019-08-31,0.0760889555999334,0.049418371272286335,0.8744926731277803,Stress
2019-09-30,0.937885271837107,0.04304826056124833,0.019066467601644783,Calmer Growth
2019-10-31,0.9384964928168722,0.050432366843412804,0.01107114033971519,Calmer Growth
2019-11-30,0.948763587279663,0.046331589453218594,0.004904823267118288,Calmer Growth
2019-12-31,0.9624790396883226,0.03746925916671935,5.1701144958088615e-05,Calmer Growth
2020-01-31,0.9547326240480435,0.045125335308960506,0.00014204064299600907,Calmer Growth
2020-02-29,0.002032984882599815,0.034092917242482694,0.9638740978749176,Stress
2020-03-31,1.0669195637351273e-51,0.0,1.0,Stress
2020-04-30,3.649675389112983e-17,0.010902286842834287,0.9890977131571657,Stress
2020-05-31,3.014667888256471e-36,1.0,2.626112122531775e-34,Transition
2020-06-30,0.00021941987572926197,0.0367313452938531,0.9630492348304177,Stress
2020-07-31,0.0069819691675872715,0.04285623983856465,0.9501617909938481,Stress
2020-08-31,0.7180455540593758,0.07761640361011203,0.2043380423305121,Calmer Growth
2020-09-30,0.018956487960394914,0.04144123118892553,0.9396022808506795,Stress
2020-10-31,0.0022848467732991275,0.03574395103865768,0.9619712021880431,Stress
2020-11-30,0.00023965627454084347,0.03757665268257168,0.9621836910428875,Stress
2020-12-31,0.7931308238497364,0.07195201758716108,0.13491715856310246,Calmer Growth
2021-01-31,0.3595516869702793,0.10701790364494922,0.5334304093847715,Stress
2021-02-28,0.5591665056992544,0.09836416804593323,0.34246932625481236,Calmer Growth
2021-03-31,0.9767757814996889,0.02317201625815093,5.220224216021089e-05,Calmer Growth
2021-04-30,0.9744269253028162,0.025421284890925783,0.0001517898062579641,Calmer Growth
2021-05-31,0.9633758049530989,0.032771917419216444,0.0038522776276845505,Calmer Growth
2021-06-30,0.9498916880020498,0.03406261940041544,0.01604569259753463,Calmer Growth
2021-07-31,0.9581363080292344,0.03622416749198011,0.005639524478785638,Calmer Growth
2021-08-31,0.9599215025402009,0.04004749787339194,3.099958640719984e-05,Calmer Growth
2021-09-30,0.28607907885025124,0.08265314256210683,0.631267778587642,Stress
2021-10-31,0.9731854893901429,0.0248943995663617,0.0019201110434953759,Calmer Growth
2021-11-30,0.9581140072786126,0.04187180622748773,1.4186493899655164e-05,Calmer Growth
2021-12-31,0.7946319441492563,0.06529257982529797,0.14007547602544584,Calmer Growth
2022-01-31,0.013607051899463046,0.039841075393309354,0.9465518727072275,Stress
2022-02-28,0.08122515174744661,0.05558807601732454,0.8631867722352288,Stress
2022-03-31,0.8718078664688095,0.057502763682330295,0.0706893698488601,Calmer Growth
2022-04-30,0.00029735565223687276,0.02212861474344512,0.977574029604318,Stress
2022-05-31,0.00014791791964036423,0.02836546655823123,0.9714866155221284,Stress
2022-06-30,2.9247841850811992e-05,0.0070471777577123945,0.9929235744004368,Stress
2022-07-31,9.506664039289347e-06,0.019536997279035836,0.9804534960569249,Stress
2022-08-31,0.006413631768854182,0.018537375729696753,0.9750489925014492,Stress
2022-09-30,3.597038381073628e-07,0.005456287256474121,0.9945433530396879,Stress
