,prob_calmer_growth,prob_transition,prob_stress
prob_calmer_growth,55.5824217578234,4.0371660949698205,10.495005397306969
prob_transition,4.242594290962608,0.3753609133461592,2.0285052917764976
prob_stress,10.299991603495561,2.2226713803790776,17.71628326993989
